id,pdb_id,interaction_energy,backbone_hbond,sidechain_hbond,vdw,electrostatics,solvation_polar,solvation_hydrophobic,vdw_clashes,entropy_sidechain,entropy_mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional_clash,backbone_clash,helix_dipole,water_bridge,disulfide,electrostatic_kon,partial_covalent_bonds,energy_ionisation,entropy_complex,number_of_residues,interface_residues,interface_residues_clashing,interface_residues_vdw_clashing,interface_residues_bb_clashing
524,4LMQ_1,-8.48895,-4.67596,-4.3369,-14.1585,-0.870498,21.6915,-16.41,2.39832,5.05839,2.90112,0.0,0.0,0.0,0.346721,3.60294,-0.0489303,0.0,0.0,-0.402687,0.0,0.0184885,2.384,288,36,0,0,0
525,4LQF_1,-9.29235,-1.9212,-6.11103,-11.7767,-1.63786,17.8833,-13.0696,1.50745,4.06982,1.73368,0.0,0.0,0.0,0.126588,2.54325,0.0208423,0.0,-3.55271e-15,-0.182233,0.0,0.0646122,2.384,317,35,0,0,0
526,4LSP_1,2.32049,-3.00689,-4.69575,-16.0465,-2.98583,29.7706,-17.2666,2.92119,6.1785,7.38154,0.0,0.0,0.0,0.609802,2.76491,0.059415,0.0,3.55271e-15,-0.605532,0.0,0.00657767,2.384,682,51,0,0,0
527,4LSQ_1,3.71441,-3.89883,-4.38397,-14.975,-2.40536,27.9606,-16.2029,5.19228,4.73206,7.32483,0.0,0.0,0.0,0.412311,3.3572,0.091164,0.0,0.0,-0.132793,0.0,0.0,2.384,681,54,1,1,0
528,4LSR_1,5.06908,-4.11326,-5.10664,-18.2833,-2.48521,32.5244,-19.694,5.55734,6.58482,8.90608,0.0,0.0,0.0,1.44404,2.86124,-0.0409615,0.0,0.0,-0.224287,0.0,0.0,2.384,684,61,0,0,0
529,4LSS_1,4.60216,-3.87242,-5.10853,-18.0909,-4.78627,33.3644,-19.6288,4.92738,9.09179,8.84654,0.0,0.0,0.0,0.562445,2.68505,0.141696,0.0,0.0,-0.849856,0.0,0.00464604,2.384,678,58,1,1,0
530,4LST_1,3.37022,-4.06924,-6.34316,-19.2778,-6.17565,37.1374,-20.0407,4.60359,10.252,7.79158,0.0,0.0,0.0,0.398359,2.57703,0.0064554,0.0,0.0,-0.92539,0.0,0.0128229,2.384,680,62,0,0,0
531,4LSU_1,-2.35784,-4.18562,-7.1595,-19.8373,-4.36856,32.683,-22.4532,5.36554,8.60259,8.76292,0.0,0.0,0.0,0.990464,2.73652,-0.0880552,0.0,0.0,-0.670163,0.0,-2.22045e-16,2.384,679,60,0,0,0
532,4LU5_1,-5.54408,-2.69387,-5.01319,-15.1039,-1.01407,20.8213,-17.9193,4.92883,6.54793,3.65165,0.0,0.0,0.0,0.506203,2.84681,0.0365024,0.0,-8.88178e-16,-0.292209,0.0,1.38778e-17,2.384,319,41,0,0,0
533,4LVH_1,24.1039,-1.44207,-4.63461,-17.0902,0.6328,31.4328,-20.0604,16.6019,10.3053,6.77454,0.0,0.0,0.0,1.17596,1.38971,0.0335621,0.0,0.0,0.374303,0.0,-1.11022e-16,2.384,611,53,6,6,0
534,4LVH_3,18.6476,-0.0926068,-0.973191,-13.3996,0.812548,23.6496,-15.8884,8.58693,6.83371,7.7407,0.0,0.0,0.114805,0.859465,1.07846,0.0,0.0,0.0,0.40365,0.0,0.0,2.384,453,48,3,3,0
535,4LVN_1,-5.56343,-5.34144,-3.52852,-14.1385,-0.886338,20.7355,-16.359,3.20861,5.73086,4.23475,0.0,0.0,-2.22045e-16,0.275709,2.15296,-0.0979536,0.0,0.0,0.348492,0.0,0.2544,2.384,566,46,0,0,0
536,4M1C_1,-6.04045,-2.12575,-2.97717,-10.6336,-2.94102,15.1159,-12.9555,3.38148,4.45074,2.67639,0.0,0.0,0.0,0.37412,1.54932,-0.0340177,0.0,0.0,-0.372022,0.0,0.0,2.384,1204,29,0,0,0
537,4M1D_1,-14.4254,-7.00692,-0.962232,-14.162,-1.61623,15.9617,-18.7284,1.52857,5.75432,4.96056,0.0,0.0,0.0,0.437774,3.14605,0.0,0.0,4.44089e-16,-0.677244,0.0,0.0846822,2.384,262,25,2,0,2
538,4M1G_1,-12.7447,-7.04252,-13.8908,-18.6622,-2.40935,31.7255,-21.0552,2.63029,8.75693,7.29493,0.0,0.0,0.344431,0.0987821,1.94093,-0.136616,0.0,-1.77636e-15,-0.398892,0.0,0.0,2.384,401,59,0,0,0
539,4M5Z_1,-0.612848,-2.68285,-4.87678,-13.7156,-3.97408,24.9891,-16.1639,3.22855,7.69094,4.91071,0.0,0.0,0.0,0.271193,3.48903,0.216843,0.0,0.0,-0.513569,0.0,0.00657617,2.384,451,45,0,0,0
540,4M62_1,-15.0268,-1.00509,-5.29888,-18.1811,-0.747682,20.9313,-24.9185,3.6499,7.86741,2.47109,0.0,0.0,0.0,0.403455,2.98358,-0.175658,0.0,0.0,-0.0622467,0.0,0.0392328,2.384,392,46,2,2,0
541,4M7L_1,8.04089,-2.04904,-4.1965,-16.817,-1.65118,29.6329,-19.6675,8.07589,9.46067,4.50539,0.0,0.0,0.0,1.22435,4.68653,-0.00997943,0.0,0.0,-0.467143,0.0,0.0,2.384,440,59,0,0,0
542,4M8Q_1,-15.5042,-1.38062,-4.44221,-15.9332,-0.535173,17.2595,-22.7516,2.87908,6.73895,2.62831,0.0,0.0,0.0,0.287278,2.22339,-0.222691,0.0,0.0,-0.0742359,0.0,0.042483,2.384,379,42,1,1,0
543,4M8Q_2,-15.7073,-1.13493,-4.17858,-16.758,-0.697046,19.6667,-23.387,1.62223,6.72501,2.777,0.0,0.0,0.0,0.181881,2.1897,-0.370562,0.0,0.0,-0.191637,0.0,0.0375643,2.384,385,47,0,0,0
544,4MHH_1,11.5942,-0.686409,-4.63257,-15.4923,-3.6993,27.8343,-17.3773,11.055,9.63283,4.48963,0.0,0.0,0.0,1.3877,2.54577,0.0,0.0,0.0,-0.929341,0.0,0.0119876,2.384,557,49,5,5,0
545,4MHJ_1,20.1086,-0.80011,-0.814037,-12.9311,-1.73827,24.2787,-14.26,15.7937,7.8522,2.50982,0.0,0.0,0.00228127,0.720427,1.70335,0.0,0.0,0.0,-0.555974,0.0,0.0509166,2.384,555,51,6,6,0
546,4MHJ_2,18.6073,-0.907149,-2.89811,-11.9172,-2.44226,24.4133,-12.4398,12.5252,7.42296,4.88991,0.0,0.0,0.00417559,0.365057,2.09095,0.0,0.0,0.0,-0.464985,0.0,0.0563238,2.384,556,53,3,3,0
547,4MWF_1,-12.2423,-4.36075,-0.703565,-15.8584,-0.940652,15.6272,-22.8004,5.19363,4.94223,4.43591,0.0,0.0,0.0118003,2.37781,4.59756,-0.0383812,0.0,1.77636e-15,-0.128641,0.0,5.55112e-17,2.384,460,39,1,1,0
548,4MXV_1,-7.72595,-4.41813,-4.45924,-15.7883,-0.290244,22.166,-18.9762,2.46678,5.621,5.73411,0.0,0.0,0.0,0.271071,2.12281,0.0,0.0,0.0,-0.0527974,0.0,1.11022e-16,2.384,372,46,0,0,0
549,4N0Y_1,-11.9146,-2.01135,-1.55829,-13.7475,-0.483038,16.7283,-17.7142,0.263496,5.36001,1.6076,0.0,0.0,0.0,0.157954,1.93129,-0.332664,0.0,0.0,-0.295617,0.0,0.11062,2.384,249,30,0,0,0
550,4N8C_1,-12.5318,-4.0788,-5.53946,-13.2441,-1.80521,18.2121,-17.3869,1.77743,5.02138,4.60788,0.0,0.0,0.0,0.0355921,2.84022,0.0,0.0,0.0,-0.144546,0.0,0.0127775,2.384,249,36,0,0,0
551,4N90_1,8.30684,-1.90859,-6.93228,-13.6685,-1.15375,24.0878,-13.8427,7.75594,8.17162,5.10371,0.0,0.0,0.0,1.04689,4.13393,0.0,0.0,3.55271e-15,-0.419879,0.0,0.0665836,2.384,502,43,1,1,0
552,4N9G_1,-2.76711,-3.39662,-8.071,-13.2271,-0.875732,23.6061,-13.7385,5.84515,5.17594,1.81782,0.0,0.0,0.0,0.242044,2.59626,-0.00854606,0.0,0.0,-0.136601,0.0,0.0,2.384,271,37,0,0,0
553,4N9G_2,-0.486953,-3.44395,-8.22463,-13.1837,-0.714912,24.2782,-13.9387,6.23712,5.02653,3.15118,0.0,0.0,0.0,0.372148,2.51115,0.0427625,0.0,0.0,-0.088987,0.0,0.0,2.384,268,37,1,1,0
554,4N9G_4,-5.93837,-4.39323,-6.00253,-12.5575,-0.0849798,21.7231,-12.9829,2.81615,3.2201,2.32719,0.0,0.0,0.0,0.0996464,3.08445,-0.0426695,0.0,0.0,-0.0607174,0.0,0.0,2.384,269,36,0,0,0
555,4NM8_1,6.95309,-0.306879,-3.71737,-9.93798,-1.50761,15.7727,-12.2419,9.78128,6.04112,3.00326,0.0,0.0,0.0,0.394658,1.8748,0.0821878,0.0,0.0,-0.410401,0.0,1.11022e-16,2.384,409,33,2,2,0
556,4NNP_1,-8.15827,-3.05666,-3.88273,-15.6459,-1.77674,19.4057,-20.6249,4.55507,9.17387,3.42408,0.0,0.0,0.0,0.685171,3.47629,-0.0618862,0.0,0.0,-0.353436,0.0,0.0,2.384,515,38,0,0,0
557,4NP4_1,-3.56559,-2.24188,-8.12703,-14.4489,-3.10756,26.7997,-14.0942,4.21315,4.59108,3.2333,0.0,0.0,0.000334111,0.415048,3.66823,0.0,0.0,0.0,-0.798693,0.0,-1.11022e-16,2.384,501,43,0,0,0
558,4NRX_2,-12.3434,-3.80149,-5.20607,-18.0438,-4.31749,26.7657,-23.3878,2.01926,10.6149,3.8568,0.0,0.0,0.0,0.290218,3.26884,-0.557298,0.0,0.0,-0.823006,0.0,0.246543,2.384,254,36,0,0,0
559,4O02_1,2.20688,-3.1291,-6.14683,-16.1747,-5.52468,27.6739,-18.1637,6.67265,11.2747,6.33835,0.0,0.0,0.0,0.71526,1.5223,-0.0240916,0.0,0.0,-1.31498,0.0,0.0100541,2.384,1181,50,2,2,0
560,4O4Y_1,-2.05378,-5.57412,-2.57619,-10.9179,-1.28225,19.5065,-14.0379,4.2231,4.99544,3.67812,0.0,0.0,0.0,0.0324214,1.63049,0.0,0.0,0.0,-0.129892,0.0,0.028849,2.384,234,25,1,1,0
561,4O51_1,1.4071,-3.91146,-1.4778,-10.1975,-1.64493,19.0887,-13.3095,3.68465,4.21223,5.12985,0.0,0.0,0.0,0.0156769,1.98297,0.0,0.0,0.0,-0.344546,0.0,0.161654,2.384,230,23,0,0,0
562,4O58_1,-4.93732,-4.01308,-4.93578,-11.9386,0.425867,17.8926,-14.731,2.3129,4.88966,4.77498,0.0,0.0,0.0,0.359414,2.74357,-0.0180554,0.0,0.0,0.0438095,0.0,1.11022e-16,2.384,563,33,0,0,0
563,4O9H_1,-3.53853,-6.85244,-10.4588,-17.5737,-2.58816,32.7623,-17.4761,4.2616,10.9847,3.56408,0.0,0.0,-1.30104e-18,0.813247,4.00688,-0.249397,0.0,-8.88178e-16,-0.725861,0.0,1.38778e-17,2.384,397,39,1,1,0
564,4OD2_1,10.0801,-3.99305,-7.08469,-17.0532,-2.27051,30.3145,-18.1825,10.6785,9.47179,8.44379,0.0,0.0,0.0,0.394241,4.00422,0.0,0.0,3.55271e-15,-0.638801,0.0,-5.55112e-17,2.384,337,48,2,2,0
565,4ODX_1,12.8832,-0.412613,-3.07687,-16.6729,-0.445681,18.7567,-23.2353,26.3082,7.32123,3.68042,0.0,0.0,0.0,0.817574,2.26049,-0.290477,0.0,0.0,0.0368066,0.0,0.0962071,2.384,389,44,4,4,0
566,4OGY_1,-8.64577,-6.38555,-5.85127,-16.8733,-7.65308,27.5578,-18.2642,1.95482,10.7156,7.73062,0.0,0.0,0.0,0.236794,2.19177,-0.0927336,0.0,-1.77636e-15,-1.75342,0.0,0.0321804,2.384,470,44,0,0,0
567,4OGY_2,-9.4983,-7.08868,-5.96088,-23.3989,-7.62018,36.3355,-27.1066,4.79038,12.9197,8.69722,0.0,0.0,0.0,0.525786,3.25748,-0.0760258,0.0,-1.77636e-15,-1.82543,0.0,0.309782,2.384,471,57,1,1,0
568,4OII_1,-2.57307,-3.53192,-4.80654,-18.3869,-5.28932,31.6167,-18.4636,3.52205,6.71503,5.35428,0.0,0.0,0.0,0.674363,1.70715,0.0,0.0,-1.33227e-15,-0.0946371,0.0,0.117481,2.384,403,61,0,0,0
569,4OJF_1,-11.017,-1.33317,-7.485,-11.3801,-5.97124,21.0167,-11.897,2.16865,3.75416,1.04373,0.0,0.0,0.0,0.16888,2.8581,0.0,0.0,0.0,-1.14627,0.0,0.04367,2.384,239,26,0,0,0
570,4OKV_1,-4.78901,-1.75651,-10.2726,-13.7564,-5.95467,26.6541,-14.684,4.35871,8.73976,3.1177,0.0,0.0,0.0,0.122404,2.9698,-0.400949,0.0,-1.33227e-15,-0.956585,0.0,-6.93889e-18,2.384,297,45,1,1,0
571,4OLU_1,7.03128,-2.77249,-5.91493,-16.9847,-5.57541,33.4068,-16.9157,4.20245,9.51181,8.83931,0.0,0.0,0.0,0.119944,2.23481,0.252825,0.0,3.55271e-15,-1.13871,0.0,-2.22045e-16,2.384,682,55,0,0,0
572,4OLV_1,0.964475,-4.20222,-7.6171,-20.5471,-6.16691,37.0827,-21.5817,2.28684,11.5872,10.8165,0.0,0.0,0.0,0.238442,2.8718,0.162764,0.0,1.77636e-15,-1.09498,0.0,0.0,2.384,682,66,0,0,0
573,4OLW_1,5.14372,-4.53886,-6.48802,-19.0409,-5.57166,35.8765,-19.4792,5.90413,10.405,8.58882,0.0,0.0,0.0,0.363038,2.99346,0.25141,0.0,0.0,-1.1567,0.0,0.0301149,2.384,682,60,1,1,0
574,4OLX_1,4.43707,-3.42922,-5.57568,-19.1239,-5.94193,35.6476,-20.1481,4.42837,10.2484,8.59617,0.0,0.0,0.0,0.584861,2.78912,0.331059,0.0,0.0,-1.18056,0.0,0.0,2.384,682,61,0,0,0
575,4OLZ_1,3.19482,-4.28985,-6.54306,-20.1588,-5.95691,36.9035,-21.2453,3.42863,10.5893,10.9943,0.0,0.0,0.0,0.375215,3.46204,0.239079,0.0,0.0,-1.14134,0.0,0.0,2.384,682,62,0,0,0
576,4OM0_1,4.20371,-3.82426,-5.57882,-20.1918,-6.36322,37.4054,-20.9245,4.25139,10.5043,9.44106,0.0,0.0,0.0,0.354342,3.28594,0.294995,0.0,0.0,-1.16515,0.0,0.0,2.384,682,66,1,1,0
577,4OM1_1,4.17538,-4.99912,-8.55478,-21.4579,-5.79595,40.3778,-21.9946,4.40546,11.5143,11.0249,0.0,0.0,0.0,0.575584,3.45397,0.272706,0.0,0.0,-1.19309,0.0,2.22045e-16,2.384,684,64,0,0,0
578,4ONF_1,-9.19569,-1.32653,-5.97494,-11.0848,-6.46932,20.6238,-11.4247,3.21484,3.61729,0.64286,0.0,0.0,0.0,0.237434,2.85081,0.0,0.0,0.0,-1.25599,0.0,0.00434378,2.384,239,25,0,0,0
579,4ONG_1,-3.48972,-2.04902,-3.37302,-10.8625,-5.26686,20.2037,-11.6276,4.86028,4.22893,1.2033,0.0,0.0,0.0,0.225869,2.66908,0.0,0.0,0.0,-1.03272,0.0,0.0,2.384,236,23,2,2,0
580,4OQT_1,0.0418257,-1.50921,-5.83193,-14.4874,-6.00487,23.5223,-14.8934,7.58787,9.23476,3.03431,0.0,0.0,0.0,0.494122,3.20999,0.0565678,0.0,-3.55271e-15,-1.43144,0.0,0.270098,2.384,704,38,2,2,0
581,4OT1_1,-9.98672,-4.70685,-7.89353,-15.1217,-2.3958,24.1094,-18.6187,1.92344,9.18097,3.53488,0.0,0.0,0.0,0.399495,1.75513,0.0,0.0,8.88178e-16,-0.398292,0.0,-2.08167e-17,2.384,563,39,0,0,0
582,4P3C_1,-15.7137,-4.54087,-8.76533,-16.0329,-1.98379,23.9937,-18.6283,1.02169,5.04112,4.26721,0.0,0.0,0.0,0.1736,3.29677,0.0,0.0,0.0,-0.333401,0.0,0.0736245,2.384,246,39,0,0,0
583,4P59_1,-4.57069,-0.671054,-4.00869,-19.1904,-2.65372,28.7482,-24.0042,2.8378,9.35696,4.79164,0.0,0.0,0.0,0.56297,2.67206,0.0,0.0,-7.10543e-15,-0.649428,0.0,0.309149,2.384,832,61,1,1,0
584,4PLJ_1,24.033,-2.5402,-8.24561,-14.4348,-0.243591,29.7528,-15.6848,19.9028,8.17197,5.75589,0.0,0.0,0.0,1.81785,3.98042,0.0,0.0,0.0,-0.219341,0.0,0.0,2.384,525,40,4,4,0
585,4PP1_1,7.13565,-4.17401,-2.78861,-16.5173,-3.88684,31.537,-15.8937,6.60612,6.89205,5.10032,0.0,0.0,0.0,1.66604,5.95428,-1.22071,0.0,3.55271e-15,-0.184704,0.0,0.0,2.384,451,45,3,1,2
586,4PP2_1,-6.615,-1.96511,-7.73012,-14.3705,-5.77497,22.6434,-15.749,7.13465,5.82001,3.97656,0.0,0.0,0.0,0.143246,1.50145,0.0,0.0,-1.77636e-15,-0.743124,0.0,0.0,2.384,453,43,0,0,0
587,4PS4_1,-6.73194,-0.327838,-2.21407,-10.7724,-6.94161,17.28,-11.9068,2.89578,6.77828,0.435093,0.0,0.0,0.0,0.14795,2.04359,-0.90688,0.0,-4.44089e-16,-1.21382,0.0,0.0144012,2.384,336,32,1,1,0
588,4PY8_1,-6.08634,-0.314564,-1.66143,-9.38139,-0.176317,9.87139,-13.0271,0.527012,5.35057,1.33049,0.0,0.0,0.280312,0.931467,2.44018,0.199139,0.0,1.33227e-15,-0.0158729,0.0,5.55112e-17,2.384,405,30,0,0,0
589,4Q0X_1,-4.53052,-0.181743,-1.52977,-11.2101,-0.129648,13.1297,-15.3034,5.00572,2.68313,3.23379,0.0,0.0,0.0,0.0352506,1.99921,-0.212251,0.0,0.0,-0.140963,0.0,0.0897336,2.384,242,28,2,2,0
590,4Q5Z_4,-10.4745,-1.72474,-7.79799,-31.4918,-1.07765,41.2242,-40.8906,5.07486,13.8805,12.3367,0.0,0.0,0.0,0.499119,3.13905,-0.413499,0.0,0.0,-0.130965,0.0,0.0373147,2.384,1429,80,0,0,0
591,4Q5Z_6,-2.14762,-0.225314,-3.54942,-9.2514,-1.88233,14.6771,-11.2669,3.04187,4.46245,2.14623,0.0,0.0,0.0,0.162282,1.21243,-0.240053,0.0,0.0,-0.22213,0.0,0.0,2.384,1202,27,2,2,0
592,4Q5Z_8,-3.99745,-1.01802,-6.19613,-10.1483,-1.36331,16.0125,-12.4703,2.68403,6.81508,2.11084,0.0,0.0,0.0,0.1491,1.17719,-0.413499,0.0,0.0,-0.15939,0.0,0.0,2.384,1199,30,0,0,0
593,4Q6I_1,9.69035,-1.58156,-1.32032,-11.3667,-0.915641,18.9335,-12.4813,5.41592,6.96525,5.52135,0.0,0.0,0.0,0.709531,2.88636,0.0,0.0,4.44089e-16,-0.200083,0.0,0.010407,2.384,415,40,1,1,0
594,4QCI_1,-19.4248,-4.45493,-4.00805,-18.7273,-2.78436,21.5106,-25.843,0.354852,9.26682,5.99953,0.0,0.0,0.0,0.287655,2.02466,0.0,0.0,-1.77636e-15,-1.02665,0.0,-2.77556e-17,2.384,320,37,0,0,0
595,4QEX_1,3.12489,-2.85688,-1.54958,-12.1914,-1.08219,19.1146,-15.4717,5.63138,7.61251,3.60049,0.0,0.0,0.0,0.921375,2.38785,0.0924209,0.0,0.0,-0.757599,0.0,0.0614512,2.384,809,41,2,2,0
596,4QHU_1,-15.9739,-4.14885,-7.8298,-20.0678,-6.7937,27.9695,-25.3157,6.51588,10.3225,4.23008,0.0,0.0,0.0,0.473547,2.21328,0.0,0.0,1.77636e-15,-1.32966,0.0,0.0,2.384,346,49,0,0,0
597,4QNP_1,0.794194,-3.24865,-3.77507,-9.45589,-0.310582,14.9078,-10.6131,3.6605,6.02459,3.16937,0.0,0.0,-4.44089e-16,0.433906,1.03453,0.0,0.0,-7.10543e-15,0.0013426,0.0,0.0,2.384,619,34,0,0,0
598,4QTI_1,0.161939,-3.47713,-4.45353,-12.3405,-6.23801,25.928,-10.6799,3.28122,7.20001,2.548,0.0,0.0,-2.77556e-16,0.222669,2.21981,0.0,0.0,-7.10543e-15,-1.82893,0.0,0.0,2.384,508,45,0,0,0
599,4QWW_1,-6.57353,-2.94434,-7.27008,-15.6725,-3.27485,24.6455,-17.2047,4.71107,7.31428,4.0164,0.0,0.0,-2.22045e-16,0.147194,3.95672,-0.272816,0.0,0.0,-0.819036,0.0,0.0504215,2.384,767,48,0,0,0
600,4QYO_1,-13.449,-2.98446,-3.10279,-13.2467,-2.88042,17.4713,-16.682,1.24263,5.40522,2.32241,0.0,0.0,0.0,0.129434,3.74364,-0.437544,0.0,0.0,-0.714107,0.0,0.0280149,2.384,237,31,0,0,0
601,4R2G_1,-7.59818,-3.1207,-5.05714,-8.25549,-1.84415,11.5028,-10.0249,1.14722,5.23433,2.65891,0.0,0.0,0.0,0.383708,0.221121,0.0,0.0,-8.88178e-16,-0.267745,0.0,0.0449905,2.384,643,21,0,0,0
602,4R4F_1,-0.882981,-1.69708,-1.65148,-14.2113,-0.305012,16.7957,-19.8195,6.37873,4.91189,7.38751,0.0,0.0,0.0218145,1.29675,4.46721,-0.0965985,0.0,0.0,-0.0475374,0.0,0.153117,2.384,675,43,0,0,0
603,4R4N_1,2.23672,-1.0723,-1.10907,-11.1932,-0.67125,15.9212,-14.8234,4.13344,5.46712,5.20036,0.0,0.0,0.113703,0.734089,1.16957,-0.0325338,0.0,0.0,-0.431423,0.0,1.11022e-16,2.384,673,37,0,0,0
604,4R8W_1,-2.27877,-1.20662,-1.05669,-10.0404,-0.516375,13.0768,-13.6344,2.5666,5.65088,3.03491,0.0,0.0,0.0,0.13408,1.77482,-0.0369797,0.0,0.0,-0.250559,0.0,5.55112e-17,2.384,405,30,2,2,0
605,4R9Y_1,3.79273,-1.21088,-1.84744,-14.797,-0.995363,21.5262,-17.5503,6.64603,7.31815,4.57075,0.0,0.0,0.0,0.399341,2.70137,-0.0830074,0.0,-1.77636e-15,-0.183618,0.0,2.77556e-17,2.384,358,50,0,0,0
606,4RAU_1,-3.35209,-2.24013,-3.30406,-12.0597,-1.23287,17.361,-16.2418,3.06555,6.57739,4.96299,0.0,0.0,0.0,0.294108,3.47263,0.0,0.0,-8.88178e-16,-0.534485,0.0,0.0,2.384,293,39,0,0,0
607,4RAV_1,-12.7318,-2.94304,-4.02504,-17.599,-0.744574,20.9408,-24.1039,5.03691,7.87119,2.78253,0.0,0.0,0.0,0.184275,4.0105,-0.0134165,0.0,0.0,-0.118454,0.0,0.0,2.384,258,41,0,0,0
608,4RDQ_1,-5.51528,-0.994433,-4.11091,-15.8825,-1.22694,22.3629,-19.951,5.12507,6.77724,2.23326,0.0,0.0,0.0,0.328024,1.74366,-0.00336778,0.0,0.0,-0.257477,0.0,0.0847922,2.384,958,53,1,1,0
609,4RGM_1,-10.7422,-2.25416,-5.2108,-15.8303,0.0736013,20.2629,-20.3352,2.46415,6.47289,3.22408,0.0,0.0,0.0,0.113471,3.4147,0.00442777,0.0,-8.88178e-16,0.201522,0.0,0.0711866,2.384,467,50,0,0,0
610,4RGN_2,0.952204,-3.37528,-5.2372,-16.2618,-0.378465,27.6887,-19.5671,6.78182,7.02458,4.29143,0.0,0.0,0.0,0.422837,1.25649,0.0,0.0,-4.44089e-16,-0.468517,0.0,0.0312236,2.384,470,46,1,1,0
611,4RGO_1,-10.559,-2.99994,-5.03842,-15.758,-3.26668,24.2202,-18.4787,1.90335,5.13852,3.4947,0.0,0.0,0.0,0.177422,2.30287,0.0,0.0,4.44089e-16,0.038075,0.0,0.0104392,2.384,467,45,0,0,0
612,4RIS_1,-15.6412,-3.75569,-8.66529,-17.1406,-3.8682,24.2333,-22.3429,2.77697,9.56776,4.05604,0.0,0.0,0.0,0.22598,3.00707,-0.280599,0.0,0.0,-1.03298,0.0,0.58497,2.384,254,37,0,0,0
613,4RRP_1,-9.3634,-3.24388,-5.96021,-19.6536,-1.79485,27.9214,-25.7239,2.37985,9.96199,6.64467,0.0,0.0,-8.88178e-16,0.561931,1.90622,0.0,0.0,0.0,-0.456822,0.0,0.0,2.384,542,62,0,0,0
614,4S1R_1,7.90114,-4.02291,-6.36159,-20.0478,-5.72122,38.4367,-20.1238,7.67614,9.38191,9.00651,0.0,0.0,0.0,0.608144,2.68187,0.0152613,0.0,0.0,-0.946162,0.0,0.0,2.384,689,67,0,0,0
615,4S1S_1,14.0676,-1.24354,-2.71019,-18.0912,-4.22337,33.9212,-18.6979,5.12163,10.1073,9.88928,0.0,0.0,0.0,0.625901,3.06134,-0.0368669,0.0,7.10543e-15,-0.60242,0.0,0.00781589,2.384,682,56,0,0,0
616,4TNW_1,-4.57369,-0.0463615,-2.84217e-14,-12.1019,-1.91172,14.8832,-16.7794,1.34884,5.18848,4.61196,0.0,0.0,0.0,0.425571,2.84639,0.0,0.0,4.44089e-16,-0.192369,0.0,0.0,2.384,577,35,0,0,0
617,4TQE_1,-13.8114,-4.64981,-5.20134,-18.469,-5.19412,26.1517,-23.3423,2.9585,8.93258,5.63448,0.0,0.0,0.0,0.241999,1.84123,0.0,0.0,0.0,-0.922879,0.0,0.0487734,2.384,251,42,0,0,0
618,4TSA_1,-1.91015,-1.94079,-3.66229,-13.321,-4.37937,24.7856,-13.2589,3.6518,4.41639,2.53978,0.0,0.0,0.0,0.443731,2.66078,0.0,0.0,-2.66454e-15,-1.18502,0.0,-6.93889e-18,2.384,347,30,1,1,0
619,4TSB_1,-2.87108,-3.34638,-5.91394,-14.5222,-4.40575,26.6544,-14.3222,6.31704,4.75802,2.97074,0.0,0.0,0.0,0.235925,3.26337,-0.264062,0.0,1.77636e-15,-1.03272,0.0,5.55112e-17,2.384,360,30,2,2,0
620,4TSC_1,-4.87258,-3.13881,-6.21066,-14.5378,-4.09452,26.03,-14.267,3.76843,5.20042,3.38455,0.0,0.0,0.0,0.127847,3.25587,-0.269449,0.0,-1.77636e-15,-0.865569,0.0,-5.55112e-17,2.384,361,33,1,1,0
621,4TTD_1,-3.0064,-3.27731,-5.56793,-14.1508,-4.71216,24.6906,-14.108,6.11062,5.64687,3.61884,0.0,0.0,0.0,0.194697,2.51516,-0.258034,0.0,1.77636e-15,-1.21205,0.0,0.0182782,2.384,359,33,3,3,0
622,4TUK_1,-8.13049,-2.50437,-2.30008,-14.1943,-1.71041,20.0975,-19.5093,2.06005,5.45274,3.96915,0.0,0.0,0.0,0.74154,2.66711,0.0,0.0,0.0,-0.383432,0.0,0.150276,2.384,246,38,0,0,0
623,4TUL_1,-7.18242,-2.40654,-2.13892,-12.6751,-1.29484,16.7804,-17.7834,2.15782,5.86256,3.41569,0.0,0.0,0.0,0.985261,3.57554,0.0,0.0,-1.33227e-15,-0.180563,0.0,0.0952273,2.384,242,32,1,0,1
624,4U0R_1,-7.39807,-3.06555,-5.33913,-13.6349,-1.84516,19.8074,-17.3763,1.72149,7.97415,4.31009,0.0,0.0,0.0,0.495882,2.83397,0.05136,0.0,0.0,-0.497383,0.0,0.0,2.384,579,42,0,0,0
625,4U1G_1,7.92203,-0.878669,-3.0278,-11.8202,-2.32313,21.7464,-12.0546,5.66723,6.77244,4.2912,0.0,0.0,0.0,0.0566558,1.84273,0.0979944,0.0,1.77636e-15,-0.605427,0.0,0.0,2.384,580,35,2,2,0
626,4U6H_1,1.81665,-1.7371,-4.77824,-14.9669,-3.35946,28.3052,-16.2133,2.74902,6.8891,5.76385,0.0,0.0,0.0,0.376283,3.47018,-0.117445,0.0,0.0,-1.09442,0.0,-4.85723e-17,2.384,399,43,0,0,0
627,4U6V_1,-10.0654,-2.8942,-6.01569,-12.4934,-2.49619,19.4192,-15.3264,3.20682,4.06073,2.72081,0.0,0.0,0.0,0.446264,2.42812,0.0,0.0,0.0,-0.760979,0.0,0.0676419,2.384,514,37,0,0,0
